<<<<<<< HEAD
667 188.70000000000002 150
668 188.70000000000002 150
669 188.70000000000002 150
670 188.70000000000002 150
671 188.70000000000002 150
672 188.70000000000002 150
673 189.0 151
674 189.0 151
675 189.0 151
676 189.0 151
677 189.0 151
678 189.3 152
679 189.3 152
680 189.3 152
681 189.3 152
682 189.0 151
683 189.0 151
684 189.3 152
685 189.3 152
686 189.3 152
687 189.3 152
688 189.3 152
689 189.3 152
690 189.6 153
691 189.3 152
692 189.3 152
693 189.6 153
694 189.3 152
695 189.3 152
696 189.3 152
697 189.3 152
698 189.3 152
699 189.3 152
700 189.3 152
701 189.3 152
702 189.3 152
703 189.3 152
704 189.3 152
705 189.3 152
706 189.3 152
707 189.3 152
708 189.3 152
709 189.3 152
710 189.3 152
711 189.3 152
712 189.0 151
713 189.0 151
714 189.0 151
715 189.3 152
716 189.0 151
717 189.0 151
718 189.0 151
719 189.0 151
720 189.3 152
721 189.0 151
722 189.0 151
723 189.3 152
724 189.3 152
725 189.0 151
726 189.0 151
727 189.3 152
728 189.0 151
729 189.0 151
730 189.0 151
731 189.0 151
732 189.0 151
733 189.0 151
734 189.0 151
735 189.0 151
736 189.0 151
737 189.0 151
738 189.0 151
739 189.0 151
740 189.0 151
741 189.0 151
742 189.0 151
743 189.0 151
744 189.3 152
745 189.0 151
746 188.70000000000002 150
747 188.70000000000002 150
748 188.70000000000002 150
749 188.70000000000002 150
750 188.70000000000002 150
751 189.0 151
752 189.0 151
753 189.0 151
754 189.0 151
755 189.0 151
756 189.0 151
757 189.0 151
758 189.0 151
759 189.3 152
760 189.0 151
761 189.0 151
762 189.0 151
763 189.0 151
764 189.0 151
765 188.70000000000002 150
766 188.70000000000002 150
767 188.70000000000002 150
768 189.0 151
769 189.0 151
770 189.0 151
771 189.0 151
772 189.0 151
773 189.0 151
774 189.0 151
775 188.70000000000002 150
776 188.70000000000002 150
777 188.70000000000002 150
778 188.70000000000002 150
779 188.70000000000002 150
780 188.70000000000002 150
781 188.70000000000002 150
782 188.70000000000002 150
783 188.70000000000002 150
784 188.70000000000002 150
785 189.0 151
786 189.0 151
787 189.0 151
788 189.0 151
789 189.0 151
790 189.0 151
791 189.0 151
792 189.0 151
793 188.70000000000002 150
794 188.70000000000002 150
795 188.70000000000002 150
796 188.70000000000002 150
797 188.70000000000002 150
798 188.70000000000002 150
799 188.70000000000002 150
800 188.70000000000002 150
801 189.0 151
802 188.70000000000002 150
803 188.70000000000002 150
804 188.70000000000002 150
805 188.70000000000002 150
806 188.70000000000002 150
807 188.70000000000002 150
808 188.70000000000002 150
809 188.70000000000002 150
810 188.70000000000002 150
811 188.70000000000002 150
812 188.70000000000002 150
813 188.70000000000002 150
814 188.70000000000002 150
815 188.70000000000002 150
816 188.70000000000002 150
817 188.70000000000002 150
818 188.70000000000002 150
819 188.70000000000002 150
820 188.70000000000002 150
821 188.70000000000002 150
822 188.70000000000002 150
823 188.4 149
824 188.4 149
825 188.4 149
826 188.4 149
827 188.4 149
828 188.4 149
829 188.4 149
830 188.4 149
831 188.70000000000002 150
832 188.70000000000002 150
833 188.4 149
834 188.4 149
835 188.4 149
836 188.4 149
837 188.4 149
838 188.4 149
839 188.70000000000002 150
840 188.70000000000002 150
841 188.4 149
842 188.70000000000002 150
843 189.0 151
844 189.3 152
845 189.0 151
846 188.70000000000002 150
847 188.4 149
848 188.1 148
849 188.4 149
850 188.4 149
851 188.4 149
852 188.1 148
853 187.20000000000002 145
854 187.20000000000002 145
857 195.3 172
858 195.3 172
859 195.3 172
874 199.5 186
875 199.5 186
879 199.8 187
880 199.5 186
881 199.5 186
965 183.9 134
966 183.9 134
967 183.0 131
968 183.0 131
969 182.1 128
970 182.1 128
971 183.3 132
972 184.20000000000002 135
973 184.5 136
974 185.4 139
975 185.70000000000002 140
976 186.0 141
977 187.8 147
978 187.8 147
979 187.8 147
980 187.5 146
981 187.5 146
982 187.8 147
983 187.8 147
984 187.8 147
985 187.8 147
986 187.8 147
987 187.8 147
988 187.8 147
989 187.8 147
990 187.8 147
991 187.8 147
992 187.8 147
993 187.8 147
994 187.8 147
995 187.8 147
996 188.1 148
997 187.8 147
998 187.8 147
999 187.5 146
1000 187.5 146
1001 187.5 146
1002 187.8 147
1003 187.8 147
1004 187.8 147
1005 187.8 147
1006 187.8 147
1007 187.8 147
1008 187.5 146
1009 187.5 146
1010 187.5 146
1011 187.5 146
1012 187.5 146
1013 187.5 146
1014 187.8 147
1015 187.5 146
1016 187.5 146
1017 187.20000000000002 145
1018 187.20000000000002 145
1019 186.9 144
1020 186.9 144
1021 186.3 142
1022 186.3 142
1023 186.0 141
1127 186.9 144
1128 186.3 142
1129 186.9 144
1130 187.20000000000002 145
1131 187.20000000000002 145
1132 187.20000000000002 145
1133 187.5 146
1134 187.8 147
1135 187.8 147
1136 187.8 147
1137 187.8 147
1138 187.8 147
1139 187.8 147
1140 187.8 147
1141 187.8 147
1142 188.1 148
1143 188.1 148
1144 188.1 148
1145 188.1 148
1146 188.1 148
1147 188.1 148
1148 188.1 148
1149 188.1 148
1150 188.1 148
1151 188.1 148
1152 188.1 148
1153 188.1 148
1154 188.1 148
1155 188.1 148
1156 188.1 148
1157 188.1 148
1158 188.1 148
1159 188.1 148
1160 188.1 148
1161 188.4 149
1162 188.4 149
1163 188.4 149
1164 188.4 149
1165 188.4 149
1166 188.4 149
1167 188.4 149
1168 188.4 149
1169 188.4 149
1170 188.4 149
1171 188.4 149
1172 188.4 149
1173 188.4 149
1174 188.4 149
1175 188.4 149
1176 188.4 149
1177 188.4 149
1178 188.4 149
1179 188.4 149
1180 188.4 149
1181 188.4 149
1182 188.4 149
1183 188.4 149
1184 188.4 149
1185 188.4 149
1186 188.4 149
1187 188.4 149
1188 188.4 149
1189 188.4 149
1190 188.4 149
1191 188.4 149
1192 188.4 149
1193 188.70000000000002 150
1194 188.70000000000002 150
1195 188.70000000000002 150
1196 188.70000000000002 150
1197 188.70000000000002 150
1198 188.4 149
1199 188.4 149
1200 188.4 149
1201 188.4 149
1202 188.4 149
1203 188.4 149
1204 188.4 149
1205 188.4 149
1206 188.4 149
1207 188.4 149
1208 188.4 149
1209 188.4 149
1210 188.4 149
1211 188.4 149
1212 188.4 149
1213 188.4 149
1214 188.4 149
1215 188.4 149
1216 188.4 149
1217 188.4 149
1218 188.4 149
1219 188.4 149
1220 188.4 149
1221 188.4 149
1222 188.4 149
1223 188.4 149
1224 188.4 149
1225 188.4 149
1226 188.4 149
1227 188.4 149
1228 188.4 149
1229 188.4 149
1230 188.4 149
1231 188.4 149
1232 188.1 148
1233 188.1 148
1234 188.4 149
1235 188.4 149
1236 188.4 149
1237 188.4 149
1238 188.4 149
1239 188.4 149
1240 188.4 149
1241 188.4 149
1242 188.4 149
1243 188.4 149
1244 188.4 149
1245 188.1 148
1246 188.1 148
1247 188.1 148
1248 188.1 148
1249 188.1 148
1250 188.1 148
1251 188.1 148
1252 188.1 148
1253 188.1 148
1254 188.1 148
1255 188.4 149
1256 188.1 148
1257 188.1 148
1258 188.1 148
1259 188.1 148
1260 187.8 147
1261 187.8 147
1262 187.8 147
1263 187.8 147
1264 187.8 147
1265 187.8 147
1266 187.8 147
1267 187.8 147
1268 187.8 147
1269 187.5 146
1270 187.5 146
1271 187.5 146
1272 187.5 146
1273 187.5 146
1274 187.5 146
1275 187.5 146
1276 187.5 146
1277 187.5 146
1278 187.5 146
1279 187.5 146
1280 187.20000000000002 145
1281 187.20000000000002 145
1282 187.20000000000002 145
1283 187.20000000000002 145
1284 187.20000000000002 145
1285 187.20000000000002 145
1286 187.20000000000002 145
1287 187.20000000000002 145
1288 187.20000000000002 145
1289 186.9 144
1290 186.9 144
1291 186.9 144
1292 186.9 144
1293 186.9 144
1294 186.9 144
1295 186.9 144
1296 186.9 144
1297 186.9 144
1298 186.9 144
1299 186.9 144
1300 186.6 143
1301 186.6 143
1302 186.6 143
1303 186.3 142
1304 186.3 142
1305 186.3 142
1306 186.3 142
1307 186.3 142
1308 186.3 142
1309 186.3 142
1310 186.3 142
1311 186.0 141
1312 186.0 141
1313 186.0 141
1314 186.0 141
1315 186.0 141
1316 186.0 141
1317 186.0 141
1318 185.70000000000002 140
1319 185.70000000000002 140
1320 185.70000000000002 140
1321 185.70000000000002 140
1322 185.70000000000002 140
1323 185.70000000000002 140
1324 185.4 139
1325 185.4 139
1326 185.4 139
1327 185.4 139
1328 185.1 138
1329 185.1 138
1330 185.1 138
1331 185.1 138
1332 184.8 137
1333 184.8 137
1334 184.8 137
1335 184.8 137
1336 184.8 137
1337 184.8 137
1338 184.5 136
1339 184.5 136
1340 184.5 136
1341 184.20000000000002 135
1342 184.20000000000002 135
1343 184.20000000000002 135
1344 184.20000000000002 135
1345 184.20000000000002 135
1346 183.9 134
1347 183.9 134
1348 183.9 134
1349 183.9 134
1350 183.6 133
1351 183.6 133
1352 183.6 133
1353 183.3 132
1354 183.0 131
1355 183.0 131
1356 183.0 131
1357 183.0 131
1358 183.0 131
1359 182.70000000000002 130
1360 182.70000000000002 130
1361 182.4 129
1362 182.4 129
1363 182.4 129
1364 182.4 129
1365 182.1 128
1366 182.1 128
1367 182.1 128
1368 181.8 127
1369 181.8 127
1370 181.8 127
1371 181.5 126
1372 181.5 126
1373 181.20000000000002 125
1374 181.20000000000002 125
1375 180.9 124
1376 180.9 124
1377 180.6 123
1378 180.6 123
1379 180.3 122
1380 180.3 122
1381 180.0 121
1382 180.0 121
1383 179.70000000000002 120
1384 179.4 119
1385 179.4 119
1386 179.1 118
1387 179.1 118
1388 178.8 117
1389 178.8 117
1390 178.5 116
1391 178.20000000000002 115
1392 178.5 116
612 188.17000000000002 127
613 188.79 129
614 188.79 129
615 189.1 130
616 189.41 131
617 189.72 132
618 189.72 132
619 190.03 133
620 190.03 133
621 190.34 134
622 190.65 135
623 190.65 135
624 190.96 136
625 190.96 136
626 190.96 136
627 191.27 137
628 191.27 137
629 191.58 138
630 191.58 138
631 191.89000000000001 139
632 191.89000000000001 139
633 191.89000000000001 139
634 192.20000000000002 140
635 192.20000000000002 140
636 192.20000000000002 140
637 192.20000000000002 140
638 192.51 141
639 192.51 141
640 192.82 142
641 192.82 142
642 192.82 142
643 193.13 143
644 193.13 143
645 193.13 143
646 193.13 143
647 193.44 144
648 193.44 144
649 193.44 144
650 193.75 145
651 193.75 145
652 193.75 145
653 193.75 145
654 193.75 145
655 194.06 146
656 194.06 146
657 194.06 146
658 194.06 146
659 194.37 147
660 194.37 147
661 194.37 147
662 194.37 147
663 194.37 147
664 194.68 148
665 194.68 148
666 194.68 148
667 194.68 148
668 194.68 148
669 194.68 148
670 194.99 149
671 194.99 149
672 194.99 149
673 194.99 149
674 194.99 149
675 194.99 149
676 194.99 149
677 194.99 149
678 194.99 149
679 194.99 149
680 194.99 149
681 195.3 150
682 195.3 150
683 195.3 150
684 195.3 150
685 195.3 150
686 195.3 150
687 195.3 150
688 195.3 150
689 195.3 150
690 195.61 151
691 195.61 151
692 195.61 151
693 195.61 151
694 195.61 151
695 195.61 151
696 195.61 151
697 195.61 151
698 195.61 151
699 195.61 151
700 195.61 151
701 195.61 151
702 195.61 151
703 195.61 151
704 195.61 151
705 195.61 151
706 195.61 151
707 195.92000000000002 152
708 195.61 151
709 195.61 151
710 195.61 151
711 195.61 151
712 195.61 151
713 195.61 151
714 195.92000000000002 152
715 195.61 151
716 195.61 151
717 195.61 151
718 195.61 151
719 195.61 151
720 195.61 151
721 195.61 151
722 195.61 151
723 195.61 151
724 195.61 151
725 195.61 151
726 195.3 150
727 195.3 150
728 195.61 151
729 195.3 150
730 195.3 150
731 195.3 150
732 195.3 150
733 195.3 150
734 195.3 150
735 195.3 150
736 195.61 151
737 195.61 151
738 195.3 150
739 195.3 150
740 195.3 150
741 195.3 150
742 195.3 150
743 195.3 150
744 194.99 149
745 195.3 150
746 195.3 150
747 195.3 150
748 195.3 150
749 195.3 150
750 195.3 150
751 195.3 150
752 194.99 149
753 194.99 149
754 194.99 149
755 195.3 150
756 195.3 150
757 195.3 150
758 195.3 150
759 195.3 150
760 195.3 150
761 195.3 150
762 195.3 150
763 195.3 150
764 195.3 150
765 195.3 150
766 195.3 150
767 195.3 150
768 195.3 150
769 194.99 149
770 194.99 149
771 195.3 150
772 195.3 150
773 194.99 149
774 194.99 149
775 194.99 149
776 194.99 149
777 194.99 149
778 195.3 150
779 195.3 150
780 194.99 149
781 194.99 149
782 194.99 149
783 194.99 149
784 194.99 149
785 194.99 149
786 194.99 149
787 194.99 149
788 194.68 148
789 194.68 148
790 194.99 149
791 194.99 149
792 194.99 149
793 194.99 149
794 194.99 149
795 194.68 148
796 194.68 148
797 194.68 148
798 194.99 149
799 194.68 148
800 194.99 149
801 194.99 149
802 194.99 149
803 194.99 149
804 194.99 149
805 194.99 149
806 194.99 149
807 194.68 148
808 194.68 148
809 194.68 148
810 194.99 149
811 194.68 148
812 194.68 148
813 194.68 148
814 194.99 149
815 194.99 149
816 194.68 148
817 194.68 148
818 194.99 149
819 194.99 149
820 194.99 149
821 194.68 148
822 194.68 148
823 194.68 148
824 194.68 148
825 194.68 148
826 194.68 148
827 194.68 148
828 194.68 148
829 194.68 148
830 194.68 148
831 194.68 148
832 194.68 148
833 194.68 148
834 194.68 148
835 194.37 147
836 194.37 147
837 194.37 147
838 194.37 147
839 194.68 148
840 194.68 148
841 194.37 147
842 194.37 147
843 194.37 147
844 194.37 147
845 194.37 147
846 194.37 147
847 194.06 146
848 194.37 147
849 194.06 146
850 194.06 146
851 193.75 145
852 193.75 145
853 193.44 144
854 193.13 143
855 192.82 142
856 192.51 141
857 192.51 141
858 192.20000000000002 140
859 191.89000000000001 139
860 191.89000000000001 139
861 191.58 138
956 191.27 137
957 191.27 137
958 191.58 138
959 191.58 138
960 191.58 138
961 191.89000000000001 139
962 191.89000000000001 139
963 192.51 141
964 192.51 141
965 192.82 142
966 192.82 142
967 193.13 143
968 193.13 143
969 193.44 144
970 193.44 144
971 193.44 144
972 193.13 143
973 193.44 144
974 193.75 145
975 193.75 145
976 193.75 145
977 193.75 145
978 193.75 145
979 194.06 146
980 194.06 146
981 192.82 142
982 192.82 142
983 193.44 144
984 192.82 142
985 193.44 144
986 194.06 146
987 194.06 146
988 194.06 146
989 193.75 145
990 194.06 146
991 194.06 146
992 194.06 146
993 194.06 146
994 194.06 146
995 194.06 146
996 194.06 146
997 194.06 146
998 192.82 142
999 192.51 141
1000 192.51 141
1001 192.51 141
1002 192.51 141
1003 192.82 142
1004 194.06 146
1005 194.06 146
1006 193.75 145
1007 193.75 145
1008 193.75 145
1009 193.75 145
1010 193.75 145
1011 193.75 145
1012 193.75 145
1013 193.75 145
1014 193.75 145
1015 193.75 145
1016 193.75 145
1017 193.75 145
1018 193.44 144
1019 193.44 144
1020 193.13 143
1021 193.13 143
1022 193.13 143
1023 192.82 142
1024 192.82 142
1025 192.51 141
1026 192.51 141
1027 192.20000000000002 140
1028 191.89000000000001 139
1029 191.58 138
1030 191.27 137
1031 190.96 136
1032 190.96 136
1033 190.96 136
1034 190.65 135
1035 190.96 136
1049 160.27 37
1050 160.27 37
1051 160.27 37
1052 160.27 37
1053 160.27 37
1054 160.27 37
1055 160.27 37
1114 190.65 135
1115 190.65 135
1116 191.27 137
1117 191.58 138
1118 191.27 137
1119 191.27 137
1120 191.58 138
1121 191.89000000000001 139
1122 191.89000000000001 139
1123 192.20000000000002 140
1124 192.51 141
1125 192.51 141
1126 192.82 142
1127 192.82 142
1128 193.13 143
1129 193.44 144
1130 193.44 144
1131 193.44 144
1132 193.75 145
1133 193.75 145
1134 193.75 145
1135 193.75 145
1136 194.06 146
1137 194.06 146
1138 194.06 146
1139 194.37 147
1140 194.37 147
1141 194.37 147
1142 194.37 147
1143 194.06 146
1144 194.37 147
1145 194.37 147
1146 194.37 147
1147 194.68 148
1148 194.68 148
1149 194.68 148
1150 194.68 148
1151 194.68 148
1152 194.68 148
1153 194.68 148
1154 194.68 148
1155 194.37 147
1156 194.68 148
1157 194.68 148
1158 194.68 148
1159 194.68 148
1160 194.68 148
1161 194.68 148
1162 194.99 149
1163 194.99 149
1164 194.99 149
1165 194.99 149
1166 194.68 148
1167 194.68 148
1168 194.68 148
1169 194.68 148
1170 194.68 148
1171 194.68 148
1172 194.68 148
1173 194.68 148
1174 194.68 148
1175 194.68 148
1176 194.37 147
1177 194.37 147
1178 194.37 147
1179 194.68 148
1180 194.68 148
1181 194.99 149
1182 194.99 149
1183 194.68 148
1184 194.68 148
1185 194.68 148
1186 194.68 148
1187 194.68 148
1188 194.68 148
1189 194.68 148
1190 194.99 149
1191 194.99 149
1192 194.99 149
1193 194.99 149
1194 194.99 149
1195 194.99 149
1196 194.68 148
1197 194.68 148
1198 194.68 148
1199 194.68 148
1200 194.68 148
1201 194.37 147
1202 194.37 147
1203 194.68 148
1204 194.68 148
1205 194.68 148
1206 194.68 148
1207 194.68 148
1208 194.68 148
1209 194.68 148
1210 194.68 148
1211 194.68 148
1212 194.99 149
1213 194.68 148
1214 194.68 148
1215 194.68 148
1216 194.68 148
1217 194.68 148
1218 194.68 148
1219 194.68 148
1220 194.68 148
1221 194.68 148
1222 194.68 148
1223 194.37 147
1224 194.37 147
1225 194.68 148
1226 194.68 148
1227 194.37 147
1228 194.68 148
1229 194.68 148
1230 194.68 148
1231 194.68 148
1232 194.68 148
1233 194.68 148
1234 194.68 148
1235 194.68 148
1236 194.37 147
1237 194.68 148
1238 194.37 147
1239 194.37 147
1240 194.37 147
1241 194.37 147
1242 194.37 147
1243 194.37 147
1244 194.37 147
1245 194.37 147
1246 194.37 147
1247 194.37 147
1248 194.37 147
1249 194.37 147
1250 194.37 147
1251 194.37 147
1252 194.37 147
1253 194.37 147
1254 194.06 146
1255 194.37 147
1256 194.37 147
1257 194.06 146
1258 194.06 146
1259 194.06 146
1260 194.06 146
1261 194.06 146
1262 194.06 146
1263 194.06 146
1264 194.06 146
1265 194.06 146
1266 194.06 146
1267 194.06 146
1268 193.75 145
1269 193.75 145
1270 193.75 145
1271 193.75 145
1272 193.44 144
1273 193.44 144
1274 193.44 144
1275 193.44 144
1276 193.44 144
1277 193.44 144
1278 193.44 144
1279 193.44 144
1280 193.44 144
1281 193.44 144
1282 193.44 144
1283 193.44 144
1284 193.13 143
1285 193.44 144
1286 193.44 144
1287 193.13 143
1288 193.13 143
1289 193.13 143
1290 193.13 143
1291 192.82 142
1292 192.82 142
1293 192.82 142
1294 192.82 142
1295 192.82 142
1296 192.82 142
1297 192.82 142
1298 192.82 142
1299 192.51 141
1300 192.51 141
1301 192.51 141
1302 192.51 141
1303 192.51 141
1304 192.51 141
1305 192.51 141
1306 192.51 141
1307 192.20000000000002 140
1308 192.20000000000002 140
1309 192.20000000000002 140
1310 192.20000000000002 140
1311 192.20000000000002 140
1312 191.89000000000001 139
1313 191.89000000000001 139
1314 191.89000000000001 139
1315 191.89000000000001 139
1316 191.89000000000001 139
1317 191.58 138
1318 191.58 138
1319 191.58 138
1320 191.58 138
1321 191.58 138
1322 191.27 137
1323 191.27 137
1324 191.27 137
1325 190.96 136
1326 190.96 136
1327 190.96 136
1328 190.96 136
1329 190.96 136
1330 190.96 136
1331 190.96 136
1332 190.65 135
1333 190.65 135
1334 190.65 135
1335 190.34 134
1336 190.34 134
1337 190.03 133
1338 190.03 133
1339 190.03 133
1340 190.03 133
1341 190.03 133
1342 190.03 133
1343 190.03 133
1344 189.72 132
1345 189.72 132
1346 189.72 132
1347 189.41 131
1348 189.41 131
1349 189.41 131
1350 189.1 130
1351 189.1 130
1352 189.1 130
1353 188.79 129
1354 188.79 129
1355 188.48 128
1356 188.48 128
1357 188.17000000000002 127
1358 188.17000000000002 127
1359 188.17000000000002 127
1360 188.17000000000002 127
1361 187.86 126
1362 187.86 126
1363 187.86 126
1364 187.55 125
1365 187.55 125
1366 187.24 124
1367 187.24 124
1368 186.93 123
1369 186.93 123
1370 186.62 122
1371 186.62 122
1372 186.31 121
1373 186.31 121
1374 186.0 120
1375 186.0 120
1376 185.69 119
1377 185.38 118
1378 185.38 118
1379 185.07 117
1380 185.07 117
1381 184.76 116
1382 184.76 116
1383 184.76 116
1384 184.45000000000002 115
620 194.56 128
621 194.88 129
622 195.20000000000002 130
623 195.20000000000002 130
624 195.52 131
625 195.84 132
626 195.84 132
627 196.16 133
628 196.16 133
629 196.48000000000002 134
630 196.48000000000002 134
631 196.8 135
632 196.8 135
633 197.12 136
634 197.12 136
635 197.44 137
636 197.44 137
637 197.76 138
638 197.76 138
639 197.76 138
640 198.08 139
641 198.08 139
642 198.08 139
643 198.4 140
644 198.4 140
645 198.72 141
646 198.72 141
647 198.72 141
648 199.04 142
649 199.04 142
650 199.04 142
651 199.04 142
652 199.36 143
653 199.36 143
654 199.68 144
655 199.68 144
656 199.68 144
657 199.68 144
658 199.68 144
659 200.0 145
660 200.0 145
661 200.0 145
662 200.0 145
663 200.0 145
664 200.0 145
665 200.0 145
666 200.32 146
667 200.32 146
668 200.32 146
669 200.32 146
670 200.32 146
671 200.64000000000001 147
672 200.64000000000001 147
673 200.64000000000001 147
674 200.64000000000001 147
675 200.64000000000001 147
676 200.96 148
677 200.96 148
678 200.96 148
679 200.96 148
680 200.96 148
681 200.96 148
682 200.96 148
683 200.96 148
684 201.28 149
685 201.28 149
686 201.28 149
687 201.28 149
688 201.28 149
689 201.28 149
690 201.28 149
691 201.28 149
692 201.6 150
693 201.6 150
694 201.6 150
695 201.6 150
696 201.6 150
697 201.6 150
698 201.6 150
699 201.6 150
700 201.92000000000002 151
701 201.92000000000002 151
702 201.92000000000002 151
703 201.92000000000002 151
704 201.92000000000002 151
705 201.6 150
706 201.6 150
707 201.92000000000002 151
708 201.92000000000002 151
709 201.92000000000002 151
710 201.92000000000002 151
711 201.92000000000002 151
712 201.92000000000002 151
713 201.92000000000002 151
714 201.92000000000002 151
715 201.6 150
716 201.6 150
717 201.28 149
718 201.6 150
719 201.6 150
720 201.6 150
721 201.6 150
722 201.6 150
723 201.6 150
724 201.6 150
725 201.92000000000002 151
726 201.92000000000002 151
727 201.92000000000002 151
728 201.6 150
729 201.6 150
730 201.6 150
731 201.92000000000002 151
732 201.92000000000002 151
733 201.92000000000002 151
734 201.92000000000002 151
735 201.92000000000002 151
736 201.92000000000002 151
737 201.92000000000002 151
738 201.6 150
739 201.6 150
740 201.6 150
741 201.6 150
742 201.6 150
743 201.6 150
744 201.6 150
745 201.6 150
746 201.6 150
747 201.6 150
748 201.6 150
749 201.6 150
750 201.6 150
751 201.6 150
752 201.6 150
753 201.6 150
754 201.6 150
755 201.6 150
756 201.6 150
757 201.6 150
758 201.6 150
759 201.6 150
760 201.6 150
761 201.6 150
762 201.6 150
763 201.92000000000002 151
764 201.92000000000002 151
765 201.6 150
766 201.6 150
767 201.6 150
768 201.6 150
769 201.6 150
770 201.28 149
771 201.28 149
772 201.28 149
773 201.28 149
774 201.28 149
775 201.28 149
776 201.28 149
777 201.28 149
778 201.28 149
779 201.28 149
780 201.28 149
781 201.28 149
782 201.28 149
783 201.28 149
784 201.28 149
785 200.96 148
786 201.28 149
787 201.28 149
788 201.28 149
789 201.28 149
790 201.28 149
791 201.28 149
792 201.28 149
793 201.28 149
794 200.96 148
795 201.28 149
796 201.28 149
797 201.28 149
798 201.28 149
799 201.28 149
800 201.28 149
801 200.96 148
802 200.96 148
803 200.96 148
804 201.28 149
805 201.28 149
806 201.28 149
807 201.28 149
808 201.28 149
809 201.28 149
810 201.28 149
811 200.96 148
812 200.96 148
813 200.96 148
814 200.96 148
815 200.96 148
816 201.28 149
817 200.96 148
818 200.96 148
819 200.96 148
820 200.96 148
821 200.96 148
822 200.64000000000001 147
823 200.96 148
824 200.96 148
825 200.96 148
826 201.28 149
827 200.96 148
828 200.96 148
829 200.96 148
830 200.96 148
831 200.96 148
832 200.96 148
833 200.96 148
834 200.96 148
835 200.64000000000001 147
836 200.64000000000001 147
837 200.64000000000001 147
838 200.96 148
839 200.96 148
840 200.64000000000001 147
841 200.64000000000001 147
842 200.96 148
843 200.96 148
844 200.96 148
845 200.96 148
846 200.96 148
847 200.96 148
848 200.96 148
849 200.64000000000001 147
850 200.64000000000001 147
851 200.64000000000001 147
852 200.64000000000001 147
853 200.64000000000001 147
854 200.32 146
855 200.32 146
856 200.32 146
857 200.0 145
858 200.0 145
859 200.0 145
860 199.68 144
861 199.68 144
862 199.68 144
863 199.36 143
864 199.36 143
865 199.36 143
866 199.04 142
867 199.04 142
868 199.04 142
869 199.04 142
870 198.72 141
871 198.72 141
872 198.4 140
873 198.72 141
874 198.4 140
875 198.4 140
876 198.08 139
877 198.08 139
878 197.76 138
879 197.76 138
880 197.76 138
881 197.44 137
882 197.44 137
883 197.44 137
884 197.44 137
885 197.12 136
886 197.12 136
887 197.12 136
888 197.12 136
889 196.8 135
890 196.8 135
891 196.8 135
892 196.8 135
893 196.48000000000002 134
894 196.48000000000002 134
895 196.48000000000002 134
896 196.48000000000002 134
897 196.48000000000002 134
898 196.48000000000002 134
899 196.48000000000002 134
900 196.48000000000002 134
901 196.48000000000002 134
902 196.16 133
903 196.16 133
904 196.16 133
905 196.16 133
906 196.16 133
907 196.16 133
908 196.16 133
909 196.16 133
910 196.16 133
911 196.16 133
912 196.48000000000002 134
913 196.48000000000002 134
914 196.48000000000002 134
915 196.48000000000002 134
916 196.48000000000002 134
917 196.48000000000002 134
918 196.16 133
919 196.16 133
920 196.16 133
921 196.48000000000002 134
922 196.48000000000002 134
923 196.48000000000002 134
924 196.48000000000002 134
925 196.8 135
926 196.8 135
927 196.8 135
928 196.8 135
929 196.8 135
930 196.8 135
931 197.12 136
932 197.12 136
933 197.44 137
934 197.44 137
935 197.76 138
936 197.76 138
937 197.76 138
938 197.76 138
939 197.76 138
940 198.08 139
941 198.08 139
942 198.08 139
943 198.4 140
944 198.4 140
945 198.4 140
946 198.4 140
947 198.72 141
948 198.72 141
949 198.72 141
950 198.72 141
951 199.04 142
952 199.04 142
953 199.04 142
954 199.04 142
955 198.72 141
956 198.72 141
957 198.08 139
958 198.08 139
959 198.4 140
960 199.36 143
961 200.0 145
962 200.0 145
963 198.08 139
964 197.76 138
965 197.44 137
966 197.76 138
967 198.08 139
968 198.4 140
969 198.72 141
970 199.04 142
971 199.36 143
972 199.36 143
973 199.68 144
974 199.68 144
975 198.72 141
976 199.68 144
977 200.32 146
978 200.32 146
979 200.0 145
980 200.0 145
981 200.0 145
982 200.32 146
983 200.32 146
984 199.68 144
985 200.0 145
986 200.32 146
987 200.32 146
988 200.32 146
989 200.32 146
990 200.32 146
991 199.68 144
992 199.36 143
993 199.36 143
994 200.32 146
995 200.32 146
996 199.36 143
997 199.68 144
998 200.32 146
999 200.0 145
1000 200.32 146
1001 200.32 146
1002 199.68 144
1003 199.68 144
1004 199.36 143
1005 200.0 145
1006 200.0 145
1007 200.0 145
1008 200.32 146
1009 200.32 146
1010 200.0 145
1011 200.0 145
1012 200.0 145
1013 200.0 145
1014 200.0 145
1015 200.0 145
1016 200.32 146
1017 200.32 146
1018 200.32 146
1019 200.32 146
1020 200.0 145
1021 200.0 145
1022 200.32 146
1023 200.0 145
1024 200.0 145
1025 199.68 144
1026 199.68 144
1027 199.68 144
1028 199.36 143
1029 199.36 143
1030 199.36 143
1031 199.68 144
1032 199.68 144
1033 199.36 143
1034 198.72 141
1035 198.4 140
1036 198.72 141
1037 199.04 142
1038 199.04 142
1039 199.04 142
1040 198.72 141
1041 198.72 141
1042 198.72 141
1043 198.72 141
1044 198.4 140
1045 198.4 140
1046 198.4 140
1047 198.72 141
1048 198.72 141
1049 198.4 140
1050 198.4 140
1051 198.4 140
1052 198.08 139
1053 198.08 139
1054 198.08 139
1055 197.76 138
1056 197.76 138
